                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    188,                 2.6451,                 2.9767,                 2.8088,                 3.3507,                0.32012,                0.37131,                0.25807,                0.10625,                0.28698,                0.32692,                0.24974,                0.11879,                 2.2012,                 3.3901,                 2.5426,                 3.1585,              0.0045087,              0.0043659,              0.0043659
                    189,                  2.687,                 3.1523,                 2.8324,                 3.3832,                0.39161,                0.30769,                0.27967,                0.11013,                0.39908,                0.28109,                0.24248,                0.11454,                  2.196,                 3.2401,                 2.2081,                  3.164,              0.0045295,              0.0043887,              0.0043887
                    190,                 2.6291,                 3.1616,                 3.0045,                 3.3959,                0.45723,                0.36538,                0.27878,                0.11025,                0.41706,                0.36538,                0.24859,                0.10814,                 1.9423,                  3.221,                 2.4215,                 3.0244,              0.0045503,              0.0044115,              0.0044115
                    191,                 2.5544,                 3.1248,                 2.7954,                 3.3101,                0.29821,                0.34615,                0.26494,                0.09462,                0.28825,                0.28846,                0.21363,                0.09278,                 1.8592,                 3.3151,                 2.3198,                 3.1349,               0.004571,              0.0044343,              0.0044343
                    192,                 2.5694,                 3.0646,                  2.824,                 3.3423,                0.37258,                0.34615,                0.26323,                0.09731,                0.31214,                0.26923,                0.22556,                0.09929,                 1.8907,                  3.354,                 2.3698,                 3.0803,              0.0045918,              0.0044571,              0.0044571
                    193,                 2.4959,                 2.9291,                 2.7764,                 3.2566,                0.36857,                0.28846,                0.27275,                0.08968,                0.38401,                0.28846,                0.26561,                0.10742,                 2.1601,                 3.1443,                 2.5143,                  3.146,              0.0046126,              0.0044798,              0.0044798
                    194,                  2.493,                 3.1659,                 2.8619,                 3.3412,                0.18363,                   0.25,                0.18777,                0.06474,                0.23834,                0.21154,                  0.224,                0.08314,                 2.2532,                 3.5577,                 3.5886,                 3.2565,              0.0046334,              0.0045026,              0.0045026
                    195,                 2.4799,                 2.9003,                 2.7509,                 3.2709,                0.22994,                0.30769,                0.20329,                0.08252,                0.22604,                0.30769,                0.21651,                0.10373,                 2.3261,                 3.1925,                 2.6863,                  3.299,              0.0046541,              0.0045254,              0.0045254
                    196,                 2.5516,                 3.0477,                 2.6979,                 3.2408,                0.33816,                0.30465,                 0.2626,                0.10658,                0.33498,                0.30039,                0.26712,                0.13159,                  1.999,                 3.7217,                 2.5717,                 3.0341,              0.0046749,              0.0045482,              0.0045482
                    197,                 2.4496,                 3.0322,                 2.7289,                 3.2204,                0.50029,                0.23077,                0.27103,                0.10569,                0.54762,                   0.25,                0.26815,                 0.1308,                 1.8854,                 3.4657,                 2.4758,                  3.067,              0.0046957,              0.0045709,              0.0045709
                    198,                 2.5125,                 2.9473,                 2.7741,                 3.2422,                0.36346,                0.31854,                0.30582,                 0.1152,                0.46441,                0.32692,                0.30022,                0.12833,                 2.1822,                 3.3234,                  2.093,                 3.0779,              0.0047164,              0.0045937,              0.0045937
                    199,                 2.5403,                 2.9993,                 2.7762,                 3.2455,                0.48802,                0.32692,                0.34271,                0.12302,                0.45931,                0.30769,                 0.2834,                 0.1121,                 2.1284,                 3.5892,                 2.0866,                 3.0295,              0.0047372,              0.0046164,              0.0046164
                    200,                  2.493,                 3.0908,                 2.7878,                 3.2152,                0.34167,                0.42308,                0.29965,                0.12289,                 0.3914,                0.34615,                0.27381,                0.12178,                 2.0246,                 3.3749,                 2.0841,                 2.9841,              0.0047579,              0.0046392,              0.0046392
                    201,                 2.4765,                 3.0302,                  2.724,                 3.2179,                0.43837,                0.42034,                0.29943,                 0.1059,                0.33689,                0.38462,                0.25175,                 0.1044,                 2.1679,                 3.3506,                 2.2437,                 3.0459,              0.0047786,              0.0046619,              0.0046619
                    202,                 2.3868,                 3.0355,                 2.6775,                  3.161,                0.51852,                0.40385,                0.35728,                0.13958,                0.44502,                0.34615,                0.28716,                0.13775,                 2.0237,                 3.2261,                 2.1053,                 2.8905,              0.0047994,              0.0046847,              0.0046847
                    203,                 2.3196,                 3.0446,                 2.6971,                 3.1821,                0.52358,                0.42308,                 0.3577,                0.15039,                0.45218,                0.36538,                0.31176,                0.13205,                 1.7979,                 3.1142,                 2.0651,                 2.9089,              0.0048201,              0.0047074,              0.0047074
                    204,                 2.3255,                 2.9881,                 2.7047,                 3.1566,                0.53167,                0.28846,                0.34825,                0.14797,                0.42172,                0.23077,                 0.2924,                 0.1383,                 1.8542,                 3.4668,                 2.1853,                 3.0436,              0.0048408,              0.0047301,              0.0047301
                    205,                 2.3401,                  3.071,                 2.6864,                 3.1637,                0.48589,                0.32716,                0.37283,                0.15156,                0.48589,                0.32716,                0.34892,                0.17435,                 2.1228,                 3.2727,                 2.1834,                 3.0206,              0.0048615,              0.0047528,              0.0047528
                    206,                 2.3638,                 3.0301,                 2.5971,                 3.0792,                0.50274,                0.34615,                0.32368,                0.12855,                0.48423,                0.32692,                 0.3064,                0.15976,                 2.1755,                 3.0641,                 2.4779,                 3.2442,              0.0048823,              0.0047756,              0.0047756
                    207,                 2.3255,                 2.9279,                 2.6458,                  3.113,                0.50525,                0.40385,                0.38164,                0.16702,                0.44465,                0.40385,                 0.3508,                0.16369,                 2.0135,                 2.8836,                 1.9437,                 2.9286,               0.004903,              0.0047983,              0.0047983
                    208,                 2.3333,                 3.0028,                 2.6507,                 3.1395,                0.32813,                0.38462,                0.31984,                0.13235,                 0.2805,                0.32692,                0.26474,                 0.1221,                 1.9949,                 2.8141,                 2.0133,                 2.8576,              0.0049237,               0.004821,               0.004821
                    209,                 2.3442,                 3.0306,                 2.6934,                 3.1399,                0.32781,                0.36538,                0.26223,                0.10817,                0.32781,                0.36538,                0.24227,                 0.1072,                 2.0734,                 3.2596,                 2.1719,                 2.9593,              0.0049444,              0.0048437,              0.0048437
                    210,                 2.3163,                 2.9268,                 2.6268,                 3.0809,                0.35103,                0.36538,                0.26969,                0.09884,                0.34483,                0.28846,                0.22458,                 0.0878,                 2.1391,                  4.666,                 2.5621,                 2.9737,              0.0049651,              0.0048664,              0.0048664
                    211,                 2.2434,                 2.8313,                 2.5314,                 3.0448,                0.38654,                0.30769,                0.30164,                0.10108,                0.33823,                0.26923,                0.22029,                0.08976,                 2.1143,                 4.4629,                 2.8569,                 3.0661,              0.0049858,              0.0048891,              0.0048891
                    212,                 2.2445,                  2.837,                 2.6483,                 3.0568,                0.49301,                0.34615,                0.36213,                0.13686,                0.49301,                0.34615,                0.35374,                0.15074,                 2.1932,                 3.9772,                 2.4376,                 3.0318,              0.0050064,              0.0049118,              0.0049118
                    213,                 2.2258,                 2.9219,                 2.5941,                 3.0421,                0.28772,                0.28846,                0.28208,                0.12036,                0.34877,                0.30769,                0.30263,                0.15207,                 1.9591,                 3.8997,                 2.6699,                 2.9159,              0.0050271,              0.0049345,              0.0049345
                    214,                 2.1861,                  2.838,                 2.5626,                 2.9949,                0.42892,                0.44231,                0.44706,                0.21364,                0.56537,                0.36538,                0.40659,                0.22069,                 1.8238,                 3.2748,                 2.2361,                 2.7395,              0.0050478,              0.0049572,              0.0049572
                    215,                  2.149,                 2.8178,                 2.4726,                 2.9663,                0.42426,                0.45356,                0.42042,                0.20356,                 0.4147,                0.40385,                0.38111,                0.21269,                   1.71,                 2.9749,                 1.9612,                 2.7241,              0.0050685,              0.0049798,              0.0049798
                    216,                 2.2761,                  3.011,                 2.5796,                  2.985,                0.45657,                0.48077,                0.45069,                0.21255,                0.41813,                0.42308,                0.39495,                0.22841,                 1.7551,                 2.7118,                 1.9437,                 2.7363,              0.0050891,              0.0050025,              0.0050025
                    217,                 2.1456,                  2.872,                 2.5443,                 2.9827,                0.52306,                0.42308,                0.38471,                0.17203,                0.42507,                0.38462,                0.33708,                0.17309,                 1.6779,                 2.9043,                 2.0341,                 2.6963,              0.0051098,              0.0050252,              0.0050252
                    218,                 2.2572,                  2.838,                 2.5196,                 2.9862,                0.69413,                0.38462,                0.43854,                0.19809,                0.65943,                0.36538,                0.41011,                0.21828,                 1.5751,                 2.8837,                 2.0599,                 2.5717,              0.0051305,              0.0050479,              0.0050479
                    219,                 2.2081,                 2.9165,                 2.5153,                 2.9487,                0.52479,                0.40351,                0.46626,                0.22197,                0.49452,                0.37639,                0.41597,                 0.2254,                 1.6009,                 2.9578,                 1.7992,                 2.5377,              0.0051511,              0.0050705,              0.0050705
                    220,                 2.1827,                 2.8671,                 2.4273,                 2.9159,                0.48386,                0.40385,                0.40862,                0.20286,                   0.53,                0.42308,                0.43705,                 0.2261,                 1.7569,                 2.8343,                 2.1151,                  2.598,              0.0051718,              0.0050932,              0.0050932
                    221,                 2.1801,                 2.7963,                  2.397,                 2.8801,                0.50545,                0.40385,                0.41367,                0.17629,                0.58431,                0.44231,                0.42071,                0.20247,                 1.6385,                  2.923,                 2.4409,                 2.5793,              0.0051924,              0.0051158,              0.0051158
                    222,                 2.1082,                 2.8253,                 2.4889,                 2.8963,                0.53073,                0.38462,                0.42325,                0.18545,                0.49852,                0.40385,                0.41271,                0.18633,                 1.5828,                   3.16,                 2.4971,                 2.5154,               0.005213,              0.0051385,              0.0051385
                    223,                 2.1017,                 2.8356,                 2.4328,                 2.8489,                0.48335,                0.40385,                0.41795,                 0.1875,                0.55665,                0.40385,                0.42376,                0.20158,                 1.7182,                 3.0097,                 2.4174,                 2.5804,              0.0052337,              0.0051611,              0.0051611
                    224,                 2.1049,                 2.7854,                 2.4022,                 2.8371,                0.51453,                0.44231,                0.45001,                0.21096,                0.49727,                0.40385,                0.41379,                0.22185,                 2.0772,                 2.6882,                 2.5165,                  2.918,              0.0052543,              0.0051837,              0.0051837
                    225,                 2.1267,                 2.7288,                 2.3913,                 2.8306,                0.47777,                0.46154,                0.48198,                 0.2165,                0.60065,                0.32692,                0.42256,                0.22774,                 1.7445,                 3.0564,                  2.019,                 2.5434,              0.0052749,              0.0052064,              0.0052064
                    226,                 2.0314,                 2.8016,                  2.428,                  2.832,                0.39808,                0.39436,                0.36706,                0.15557,                0.59278,                   0.25,                0.27948,                0.14076,                 1.7507,                 4.2381,                 2.5188,                 2.6274,              0.0052956,               0.005229,               0.005229
                    227,                 2.1212,                   2.81,                  2.335,                 2.8257,                0.50659,                0.42308,                0.43878,                0.20261,                0.64235,                0.38462,                0.42883,                0.21921,                 1.7587,                 3.0355,                  2.039,                 2.5476,              0.0053162,              0.0052516,              0.0052516
                    228,                 2.0965,                 2.7883,                 2.3427,                 2.8083,                0.38427,                0.39614,                0.33547,                0.12577,                0.52187,                0.34615,                0.32778,                0.13904,                 1.9688,                 3.2393,                 2.0576,                 2.8967,              0.0053368,              0.0052742,              0.0052742
                    229,                 2.0402,                 2.7745,                 2.3844,                 2.7725,                 0.4132,                0.38462,                0.36453,                0.13688,                0.37742,                0.38462,                0.34876,                0.13701,                 1.9085,                 3.1596,                 2.0462,                 2.8259,              0.0053574,              0.0052969,              0.0052969
                    230,                 2.1234,                 2.7746,                 2.3179,                 2.7955,                0.67833,                0.30769,                0.39487,                0.16651,                0.67833,                0.30769,                0.38458,                0.20038,                 1.7165,                 2.9242,                 2.1066,                 2.7169,               0.005378,              0.0053195,              0.0053195
                    231,                 2.0159,                 2.6195,                 2.2929,                 2.7447,                0.55059,                0.34615,                0.39287,                0.17501,                0.52231,                0.33658,                0.36183,                0.19457,                 1.5928,                 2.6835,                 2.0074,                 2.6435,              0.0053986,              0.0053421,              0.0053421
                    232,                 1.9829,                 2.5685,                 2.2549,                  2.756,                0.60664,                0.40385,                0.45077,                0.23255,                0.58169,                0.38462,                0.43418,                0.23611,                 1.6292,                 2.6028,                 1.7769,                 2.5668,              0.0054192,              0.0053647,              0.0053647
                    233,                 1.9957,                 2.7554,                 2.3721,                 2.7224,                0.56908,                0.34615,                0.42343,                0.20635,                0.66994,                0.36538,                0.41745,                 0.2315,                 1.6781,                 2.7476,                 1.7877,                 2.6168,              0.0054398,              0.0053873,              0.0053873
                    234,                 1.9611,                 2.7176,                 2.2606,                 2.7069,                0.58284,                0.46154,                0.43015,                0.19255,                0.55856,                0.44231,                0.41207,                0.21855,                 1.8173,                 2.8565,                 2.3134,                 2.7156,              0.0054604,              0.0054099,              0.0054099
                    235,                 1.9612,                 2.6749,                 2.2213,                 2.6942,                0.74941,                0.48077,                0.55965,                0.21153,                0.65907,                0.42308,                0.48347,                0.24616,                 1.9532,                 2.9535,                 2.0733,                 2.7952,              0.0054809,              0.0054324,              0.0054324
                    236,                 1.8622,                 2.6137,                 2.1484,                 2.6544,                0.67195,                0.46154,                0.52174,                0.22847,                0.67195,                0.46154,                0.48112,                0.25708,                 1.8007,                 2.8609,                   2.29,                 2.6899,              0.0055015,               0.005455,               0.005455
                    237,                 2.0246,                 2.6683,                 2.2572,                 2.6856,                0.77357,                0.44231,                 0.5284,                0.22739,                0.65841,                0.40783,                0.45324,                0.25641,                 1.7013,                  2.444,                 2.4038,                 2.5757,              0.0055221,              0.0054776,              0.0054776
                    238,                 1.9556,                  2.741,                 2.2257,                 2.6761,                0.60059,                0.46154,                0.49344,                0.20295,                0.53286,                0.42308,                0.45006,                0.23609,                 1.5751,                 2.5667,                 2.0592,                 2.5394,              0.0055426,              0.0055002,              0.0055002
                    239,                 1.8791,                 2.6331,                 2.2039,                 2.5912,                0.63033,                0.48077,                 0.5318,                0.23406,                0.55961,                0.42308,                0.45264,                0.26842,                 1.6059,                 2.5043,                 1.7527,                 2.5269,              0.0055632,              0.0055227,              0.0055227
                    240,                 1.9283,                  2.678,                 2.2229,                 2.6131,                0.45728,                0.48616,                0.42949,                0.21488,                0.50461,                0.34615,                 0.3409,                0.20081,                  1.823,                 3.2452,                 1.7837,                 2.6005,              0.0055838,              0.0055453,              0.0055453
                    241,                  1.911,                 2.5808,                  2.214,                 2.5764,                0.61169,                    0.5,                0.53132,                0.25194,                 0.5781,                 0.4744,                0.47863,                0.29741,                 1.5993,                 2.7713,                 1.8258,                 2.5205,              0.0056043,              0.0055678,              0.0055678
                    242,                 1.8671,                 2.5323,                 2.1778,                 2.5754,                0.73487,                0.47976,                0.55379,                0.28148,                0.68076,                0.45123,                0.52397,                0.32196,                 2.0293,                 2.7938,                 1.6016,                 2.6784,              0.0056248,              0.0055904,              0.0055904
                    243,                  1.863,                 2.5084,                    2.1,                 2.5145,                0.78026,                0.47807,                0.55746,                0.27159,                0.74953,                0.46041,                0.52817,                0.31733,                 1.9666,                 2.8756,                 1.6373,                 2.6313,              0.0056454,              0.0056129,              0.0056129
                    244,                 1.7989,                  2.462,                 2.1009,                 2.4617,                0.62684,                    0.5,                0.53475,                0.27339,                0.60673,                0.48077,                 0.5009,                0.29654,                 1.8403,                 2.1662,                 1.5633,                 2.6229,              0.0056659,              0.0056355,              0.0056355
                    245,                  1.872,                 2.5318,                 2.1452,                 2.5289,                 0.6139,                    0.5,                0.53039,                0.25563,                0.73942,                0.40385,                0.50729,                0.27069,                 2.1954,                 2.3088,                 1.6802,                 3.0301,              0.0056865,               0.005658,               0.005658
                    246,                 1.8238,                 2.4521,                 2.1162,                 2.4707,                0.66344,                0.51923,                0.53038,                0.24362,                0.65935,                0.44676,                0.49879,                0.28271,                 2.1892,                 2.2595,                 1.8359,                 2.9981,               0.005707,              0.0056806,              0.0056806
                    247,                 1.8145,                 2.4504,                 2.0531,                 2.5194,                0.55749,                    0.5,                0.51449,                0.21515,                0.56145,                0.38462,                0.46173,                 0.2501,                 2.3589,                 2.4306,                 1.8005,                 3.0924,              0.0057275,              0.0057031,              0.0057031
                    248,                 1.7336,                 2.3957,                 2.0116,                 2.4479,                0.67781,                0.51923,                0.57194,                0.24017,                0.80702,                    0.5,                 0.5301,                 0.2796,                 2.1237,                 2.3961,                  1.707,                 2.9048,               0.005748,              0.0057256,              0.0057256
                    249,                 1.8475,                 2.4137,                 2.0106,                 2.4945,                0.73373,                0.46154,                0.53884,                0.18746,                0.73373,                0.46154,                0.52815,                 0.2264,                 2.0826,                 2.7128,                 2.0299,                 2.7988,              0.0057685,              0.0057481,              0.0057481
                    250,                 1.8212,                 2.6668,                 2.0742,                 2.4915,                0.49787,                0.38142,                0.42666,                0.16224,                0.32174,                0.38462,                0.34851,                0.18064,                 1.9615,                 3.3957,                 2.2635,                 2.7232,               0.005789,              0.0057706,              0.0057706
                    251,                 1.7169,                 2.3595,                 2.0101,                 2.3979,                0.55771,                    0.5,                0.42347,                0.16778,                0.56421,                0.44231,                0.42271,                0.20964,                 1.5703,                 3.0034,                 1.8117,                 2.3516,              0.0058095,              0.0057932,              0.0057932
                    252,                 1.8091,                 2.4394,                 1.9925,                 2.4193,                0.52478,                0.55769,                0.47926,                 0.1856,                0.49743,                  0.514,                0.43965,                0.21352,                 1.6333,                 2.6968,                 1.7938,                  2.371,                0.00583,              0.0058157,              0.0058157
                    253,                 1.7106,                 2.3312,                 1.9422,                 2.3962,                0.50887,                0.40385,                0.41271,                0.17865,                0.58827,                0.42308,                0.43689,                0.23003,                 1.5388,                 2.3718,                 2.0534,                 2.3114,              0.0058505,              0.0058382,              0.0058382
                    254,                 1.7055,                 2.3891,                 1.9429,                 2.3682,                0.57933,                0.38462,                0.39545,                0.17395,                0.67173,                0.44231,                0.47049,                 0.2222,                 1.5361,                 2.5954,                 2.2562,                 2.3327,               0.005871,              0.0058607,              0.0058607
                    255,                 1.8022,                 2.4821,                 2.0203,                  2.433,                0.59254,                0.46154,                0.51203,                0.21037,                0.51978,                 0.3956,                0.44918,                0.25446,                  1.861,                 2.9901,                 2.1835,                 2.5939,              0.0058915,              0.0058832,              0.0058832
                    256,                 1.8034,                 2.4753,                 2.0126,                 2.4003,                0.68188,                0.49476,                0.57663,                0.26153,                0.72047,                0.48077,                0.55513,                0.30181,                 1.5417,                 2.5522,                 2.6437,                 2.2467,               0.005912,              0.0059056,              0.0059056
                    257,                 1.6878,                 2.3524,                 1.9364,                  2.327,                0.63768,                0.61538,                 0.5829,                0.28754,                0.65165,                0.61538,                0.59557,                0.32231,                 1.5408,                 2.5514,                  2.513,                 2.2809,              0.0059325,              0.0059281,              0.0059281
                    258,                 1.7027,                 2.4589,                 1.9543,                  2.373,                0.65934,                0.53846,                0.57858,                0.28924,                0.77363,                    0.5,                0.59381,                0.31639,                 1.6037,                 2.7318,                 1.9584,                 2.3763,              0.0059529,              0.0059506,              0.0059506
                    259,                 1.7384,                 2.4017,                  1.973,                 2.3502,                0.62747,                0.51923,                0.55317,                 0.2905,                 0.6185,                0.49887,                0.51858,                 0.2916,                 1.4633,                 2.4371,                 1.7038,                 2.2106,              0.0059734,              0.0059731,              0.0059731
                    260,                 1.7085,                 2.2908,                 1.9461,                 2.3232,                0.65448,                0.57692,                0.56792,                 0.2846,                0.63266,                0.55769,                0.53745,                0.29136,                 1.8112,                 2.4027,                 1.6787,                 2.4814,              0.0059763,              0.0059763,              0.0059763
                    261,                 1.7029,                 2.2212,                  1.812,                 2.3195,                0.65655,                0.47797,                0.53831,                0.25638,                 0.6311,                0.46061,                0.49359,                0.28128,                 1.9669,                 2.4236,                 1.9045,                 2.6651,              0.0059757,              0.0059757,              0.0059757
                    262,                 1.6679,                  2.212,                 1.8618,                  2.306,                0.67622,                0.38462,                0.48805,                0.24428,                0.64241,                0.36538,                0.45761,                0.25696,                 2.1494,                  2.469,                 2.3327,                 2.9973,              0.0059751,              0.0059751,              0.0059751
                    263,                 1.6677,                 2.2856,                 1.9147,                 2.3064,                0.70341,                0.36538,                0.47961,                0.24679,                0.66455,                0.34615,                0.45656,                0.26964,                 1.7506,                 2.2895,                 2.2678,                 2.6077,              0.0059745,              0.0059745,              0.0059745
                    264,                  1.667,                 2.2394,                 1.8576,                 2.2575,                 0.4632,                0.57692,                0.52479,                0.26988,                0.44171,                0.55769,                0.48012,                0.29756,                 1.9737,                 2.7725,                 1.8513,                 2.5496,              0.0059739,              0.0059739,              0.0059739
                    265,                 1.6182,                 2.1546,                 1.7234,                 2.2495,                0.47918,                0.53846,                0.51209,                0.25235,                0.46207,                0.51923,                0.45796,                 0.2796,                 2.0131,                 3.0407,                 1.6615,                 2.6681,              0.0059733,              0.0059733,              0.0059733
                    266,                 1.6409,                 2.2547,                 1.7783,                 2.2118,                0.65842,                0.51896,                0.53716,                0.26123,                0.65842,                0.51896,                0.47562,                0.26947,                 1.7631,                 2.8872,                 1.5092,                 2.4809,              0.0059727,              0.0059727,              0.0059727
                    267,                 1.6046,                 2.2766,                 1.7553,                 2.2218,                0.74091,                0.49506,                0.55063,                0.28262,                0.68537,                0.46082,                0.47404,                  0.305,                 1.3142,                 2.7684,                 1.5603,                 2.0583,              0.0059721,              0.0059721,              0.0059721
                    268,                 1.5823,                 2.1111,                 1.6989,                 2.1759,                0.71964,                0.48077,                0.51347,                0.25716,                0.65187,                0.42308,                0.45884,                0.29043,                 1.3684,                 2.9005,                 1.6169,                 2.1191,              0.0059715,              0.0059715,              0.0059715
                    269,                 1.5763,                  2.133,                 1.7332,                 2.1657,                0.66065,                0.38462,                0.45614,                0.22409,                0.66065,                0.38462,                 0.4386,                0.26077,                 1.8764,                 3.4054,                 1.8454,                 2.5766,              0.0059708,              0.0059708,              0.0059708
                    270,                 1.6187,                 2.3159,                  1.864,                 2.2243,                0.61284,                0.45671,                0.47491,                0.22818,                0.58703,                0.43748,                0.44595,                0.27566,                 1.7943,                 3.5292,                 1.7577,                 2.4939,              0.0059702,              0.0059702,              0.0059702
                    271,                 1.5235,                 2.0818,                 1.6916,                 2.1284,                0.50061,                0.42308,                0.44165,                0.20527,                0.53445,                0.44231,                0.44437,                0.25035,                 2.0624,                 3.8426,                 2.0736,                 2.7819,              0.0059696,              0.0059696,              0.0059696
                    272,                 1.4883,                 2.0293,                 1.6887,                 2.1248,                0.55723,                 0.4841,                0.54119,                0.22047,                 0.6951,                0.38462,                0.46588,                0.25946,                 1.9167,                 3.8018,                 1.6593,                 2.6046,               0.005969,               0.005969,               0.005969
                    273,                 1.5259,                 2.0832,                 1.6872,                 2.1269,                0.73605,                0.42308,                0.54876,                0.22672,                0.43473,                    0.5,                0.46396,                0.25847,                 1.6288,                 4.2383,                  1.699,                 2.3762,              0.0059684,              0.0059684,              0.0059684
                    274,                 1.5882,                 2.1082,                 1.7334,                 2.1462,                0.53018,                0.55769,                0.53672,                0.24617,                0.49886,                0.51923,                0.46096,                0.26904,                 1.9221,                 4.3339,                  1.805,                  2.702,              0.0059678,              0.0059678,              0.0059678
                    275,                 1.5814,                 2.0492,                 1.6528,                 2.1507,                 0.5875,                0.48077,                0.50208,                 0.2342,                0.57934,                0.46154,                0.46456,                 0.2539,                 1.9403,                 3.7591,                 1.9103,                 2.8617,              0.0059672,              0.0059672,              0.0059672
                    276,                  1.554,                 2.2025,                 1.6905,                 2.1215,                0.49456,                0.50815,                0.47029,                0.22678,                0.46254,                0.48077,                0.42019,                0.25267,                  1.828,                 4.6932,                 2.8236,                 2.9528,              0.0059666,              0.0059666,              0.0059666
                    277,                 1.4318,                 2.0952,                 1.5389,                 1.9968,                0.60663,                0.56355,                0.54812,                0.27001,                0.53263,                    0.5,                0.49141,                0.27201,                 1.9817,                 4.2018,                 2.1625,                 3.1189,               0.005966,               0.005966,               0.005966
                    278,                  1.453,                 2.1985,                 1.5607,                 2.0188,                0.47829,                0.51923,                0.49617,                0.28747,                0.81392,                0.42308,                0.51573,                 0.2887,                 1.5341,                 4.1986,                 2.1944,                 2.4346,              0.0059654,              0.0059654,              0.0059654
                    279,                 1.5151,                 2.0077,                 1.6259,                 2.0577,                0.55166,                0.55769,                0.53156,                0.27997,                0.50277,                0.51923,                0.45328,                0.26152,                 1.4654,                 5.0205,                 2.1681,                 2.4581,              0.0059648,              0.0059648,              0.0059648
                    280,                 1.5336,                 2.1122,                 1.5562,                 2.0638,                0.65871,                0.46154,                0.52768,                0.26636,                0.47229,                0.46475,                0.43416,                0.25429,                 1.5277,                 4.1695,                 2.1555,                 2.4996,              0.0059642,              0.0059642,              0.0059642
                    281,                 1.4838,                 1.9636,                 1.5232,                 2.0369,                0.68059,                0.48077,                0.54903,                0.28765,                0.64954,                 0.5347,                0.56856,                0.29648,                 1.9036,                 3.9808,                 1.8977,                 2.7803,              0.0059636,              0.0059636,              0.0059636
