                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    163,                 1.6689,                 2.4932,                 1.6199,                 2.2689,                0.70383,                0.53061,                0.59428,                0.34019,                0.64678,                 0.4898,                0.54342,                0.30035,                  1.774,                 3.0345,                 1.8741,                 2.5868,             0.00032197,             2.8702e-05,             2.8702e-05
                    164,                 1.6948,                 2.3833,                 1.6387,                 2.2743,                0.84717,                0.53061,                0.65008,                0.33459,                0.86505,                0.53061,                0.62638,                0.34221,                 1.7899,                 2.9545,                 1.8359,                 2.6049,             0.00031353,             2.8876e-05,             2.8876e-05
                    165,                 1.6903,                 2.4321,                 1.6513,                 2.2568,                0.70689,                0.49224,                0.59643,                0.31559,                0.63674,                0.53061,                0.59838,                0.31435,                 1.8343,                 3.0451,                 1.8305,                 2.6194,             0.00030509,             2.9049e-05,             2.9049e-05
                    166,                 1.6254,                 2.4947,                 1.6492,                 2.2454,                0.77672,                0.56802,                0.61882,                0.33044,                0.73052,                0.55102,                0.58935,                0.32338,                 1.7942,                 3.0319,                 1.9061,                 2.5971,             0.00029665,             2.9222e-05,             2.9222e-05
                    167,                  1.608,                 2.2675,                 1.5989,                 2.2066,                0.59167,                0.59184,                0.56617,                0.32572,                0.59167,                0.59184,                0.57417,                0.33999,                 1.8159,                 2.9451,                 1.8466,                 2.6147,             0.00028822,             2.9395e-05,             2.9395e-05
                    168,                 1.6386,                 2.3475,                 1.6073,                 2.2325,                0.89651,                0.53038,                0.63419,                 0.3267,                0.91357,                0.53061,                0.63397,                0.34954,                 1.9635,                 2.9511,                 2.0582,                 2.6963,             0.00027978,             2.9568e-05,             2.9568e-05
                    169,                 1.6309,                 2.4167,                 1.6141,                 2.1757,                0.84228,                 0.4898,                0.61293,                0.31921,                0.81999,                0.46495,                0.59656,                0.32619,                 1.8524,                 2.9645,                 1.8582,                 2.6038,             0.00027134,             2.9741e-05,             2.9741e-05
                    170,                 1.6272,                 2.3926,                 1.6184,                 2.1945,                0.57172,                0.57212,                0.57879,                0.31149,                0.57172,                0.57212,                0.58296,                 0.3145,                 1.7785,                 2.8851,                  1.802,                 2.5831,              0.0002629,             2.9914e-05,             2.9914e-05
                    171,                 1.5498,                  2.302,                 1.5555,                 2.1712,                0.56821,                0.55102,                0.56826,                0.30612,                0.70419,                0.55102,                0.59727,                0.33909,                 1.8116,                 2.8004,                 1.8925,                 2.5808,             0.00025446,             3.0087e-05,             3.0087e-05
                    172,                 1.5361,                 2.2386,                 1.4901,                 2.1324,                0.70297,                0.53131,                0.62897,                0.33179,                0.69225,                 0.5102,                0.57771,                0.32968,                 1.8245,                  2.923,                 1.7825,                 2.5692,             0.00024602,              3.026e-05,              3.026e-05
                    173,                 1.5869,                 2.3249,                 1.5508,                 2.1586,                0.67124,                0.55102,                0.61081,                0.34177,                0.69946,                0.57143,                0.63009,                0.34774,                 1.8947,                 2.8664,                 1.8655,                 2.6391,             0.00023758,             3.0433e-05,             3.0433e-05
                    174,                  1.537,                 2.3952,                 1.5021,                 2.1357,                 0.8184,                 0.5102,                0.63273,                0.30918,                0.78527,                 0.4898,                0.59421,                 0.3063,                 1.8005,                 2.9107,                 1.9159,                 2.5746,             0.00022915,             3.0606e-05,             3.0606e-05
                    175,                 1.5919,                 2.4018,                  1.516,                 2.1629,                0.62765,                0.63265,                0.60843,                0.33158,                0.63147,                0.63265,                0.60934,                0.35521,                 1.7976,                 2.8439,                 1.7967,                 2.5351,             0.00022071,             3.0779e-05,             3.0779e-05
                    176,                 1.5614,                  2.306,                 1.5685,                 2.1664,                0.65939,                0.59265,                0.63764,                0.34112,                0.65939,                0.59265,                0.60875,                0.32636,                 1.8074,                  2.822,                  1.758,                  2.532,             0.00021227,             3.0952e-05,             3.0952e-05
                    177,                 1.5668,                 2.3326,                 1.5364,                 2.1373,                0.74034,                0.55102,                0.61395,                0.34783,                0.71029,                0.53061,                0.58223,                0.35334,                  1.854,                 2.7612,                 1.9552,                 2.6565,             0.00020383,             3.1124e-05,             3.1124e-05
                    178,                 1.5582,                 2.2949,                 1.4751,                 2.1148,                0.62994,                 0.5906,                  0.626,                0.36316,                0.62531,                0.57909,                0.60585,                0.35284,                 1.8323,                 2.8103,                 1.7731,                 2.5592,             0.00019539,             3.1297e-05,             3.1297e-05
                    179,                 1.5426,                 2.2288,                 1.4841,                  2.112,                0.74571,                0.55102,                0.63913,                0.35941,                0.74571,                0.55102,                0.62346,                0.36249,                 1.7516,                 2.7203,                 1.7478,                 2.4911,             0.00018695,              3.147e-05,              3.147e-05
                    180,                 1.5136,                  2.242,                 1.4494,                 2.0918,                0.68629,                0.67347,                0.64282,                0.32614,                0.68158,                 0.6116,                0.56566,                0.31442,                 1.8347,                 2.7726,                 1.8128,                 2.5679,             0.00017851,             3.1643e-05,             3.1643e-05
                    181,                 1.5002,                 2.2014,                 1.4171,                   2.08,                0.73105,                0.63265,                0.66446,                0.34851,                0.77386,                0.61224,                  0.634,                0.33506,                 1.8278,                 2.8772,                 1.7206,                 2.5154,             0.00017008,             3.1815e-05,             3.1815e-05
                    182,                 1.5056,                 2.2176,                 1.4355,                 2.1045,                0.73363,                0.53061,                0.58007,                0.26991,                0.67152,                 0.4898,                0.51913,                0.28304,                 1.8548,                 2.8284,                 1.9248,                  2.568,             0.00016164,             3.1988e-05,             3.1988e-05
                    183,                 1.5294,                  2.282,                 1.4795,                 2.1005,                0.67226,                0.63265,                0.63205,                0.30368,                0.63239,                0.59184,                 0.6014,                0.30905,                 1.9158,                 2.7607,                 1.7666,                 2.5626,              0.0001532,              3.216e-05,              3.216e-05
                    184,                 1.5073,                 2.2157,                 1.4342,                 2.0574,                 0.7027,                0.63265,                0.63277,                0.31994,                0.72537,                0.65306,                0.63885,                0.31788,                 1.8577,                 2.7391,                 1.7958,                 2.5388,             0.00014476,             3.2333e-05,             3.2333e-05
                    185,                 1.4854,                 2.2192,                 1.4114,                 2.0557,                 0.7015,                0.62361,                0.62301,                0.33662,                 0.6788,                0.60392,                 0.6091,                0.31388,                   1.78,                 2.8647,                 1.8457,                 2.4697,             0.00013632,             3.2505e-05,             3.2505e-05
                    186,                 1.4925,                 2.1844,                 1.3904,                 2.0598,                0.65484,                0.59184,                0.62509,                0.34247,                0.62511,                0.57143,                0.60481,                0.34876,                 1.7556,                 2.8897,                 1.8083,                 2.4799,             0.00012788,             3.2678e-05,             3.2678e-05
                    187,                 1.4449,                 2.1275,                 1.3795,                 2.0413,                 0.7678,                0.60745,                0.66705,                0.35866,                0.80407,                0.58638,                0.62866,                 0.3589,                 1.9101,                 2.8309,                 1.9068,                 2.5782,             0.00011944,              3.285e-05,              3.285e-05
                    188,                 1.4749,                 2.1683,                 1.3901,                 2.0587,                 0.7768,                0.63935,                0.65652,                0.36632,                0.75263,                0.62104,                0.63341,                0.34228,                 1.8404,                 2.8028,                  1.835,                 2.5143,               0.000111,             3.3023e-05,             3.3023e-05
                    189,                 1.5024,                 2.2454,                  1.379,                 2.0338,                0.93654,                0.53061,                0.66296,                0.34153,                 0.8552,                 0.5102,                0.61493,                 0.3465,                 1.8377,                 2.8676,                 1.7646,                 2.5045,             0.00010256,             3.3195e-05,             3.3195e-05
                    190,                  1.514,                 2.1684,                 1.4265,                 2.0818,                0.69026,                0.65306,                0.66572,                0.35414,                0.69026,                0.65306,                0.63453,                0.33692,                 1.8034,                 2.9345,                 1.7808,                 2.4953,             9.4126e-05,             3.3367e-05,             3.3367e-05
                    191,                   1.45,                  2.139,                 1.3444,                 2.0087,                0.83194,                0.57143,                0.67645,                0.35971,                0.77205,                0.53061,                0.63209,                0.32667,                 1.8052,                 2.9223,                  1.789,                 2.5085,             8.5686e-05,              3.354e-05,              3.354e-05
                    192,                 1.3966,                 2.1064,                 1.3484,                  1.982,                0.64424,                0.65306,                0.66244,                0.34572,                0.74771,                0.54447,                0.62283,                0.34241,                 1.8463,                 2.8814,                 1.8451,                 2.5575,             7.7247e-05,             3.3712e-05,             3.3712e-05
                    193,                 1.4453,                 2.1659,                 1.3911,                 2.0126,                0.72658,                0.59664,                0.65261,                0.33087,                0.67967,                0.60632,                0.61773,                0.31856,                 1.8613,                 2.8769,                 1.8518,                 2.5585,             6.8808e-05,             3.3884e-05,             3.3884e-05
                    194,                 1.3801,                 2.0782,                 1.3434,                 1.9698,                0.69171,                0.65306,                0.69443,                0.36347,                0.85895,                0.57143,                 0.6666,                0.36423,                 1.9128,                 2.8346,                 1.8109,                 2.6057,             6.0369e-05,             3.4056e-05,             3.4056e-05
                    195,                 1.4135,                  2.094,                 1.3068,                 2.0064,                0.79708,                0.64144,                0.69551,                0.35195,                0.71289,                0.59184,                0.67211,                0.35968,                 1.8922,                 2.8338,                 1.7163,                 2.5679,              5.193e-05,             3.4228e-05,             3.4228e-05
                    196,                 1.4398,                 2.1289,                 1.3802,                 2.0017,                0.86006,                0.55102,                0.66286,                0.34778,                 0.8945,                0.51926,                0.64987,                0.35482,                  1.864,                 2.8493,                  1.722,                 2.5321,              4.349e-05,             3.4401e-05,             3.4401e-05
                    197,                 1.3957,                 2.0968,                 1.3304,                  1.984,                0.81214,                0.63265,                0.65527,                0.38491,                0.78718,                0.60401,                0.65713,                0.38019,                 1.8006,                 2.8799,                 1.7544,                 2.4748,             3.5051e-05,             3.4573e-05,             3.4573e-05
                    198,                 1.3999,                 2.0087,                 1.3136,                 1.9771,                0.77586,                0.56526,                0.65619,                0.39819,                0.74793,                0.54512,                0.64412,                0.35701,                 1.7297,                 2.7863,                 1.7569,                 2.4341,             3.4579e-05,             3.4579e-05,             3.4579e-05
                    199,                 1.3711,                 2.0721,                 1.2911,                 1.9389,                0.67916,                0.69388,                0.66012,                0.37316,                0.63784,                0.65306,                0.63436,                0.37758,                 1.8358,                 2.6886,                  1.835,                 2.4728,             3.4575e-05,             3.4575e-05,             3.4575e-05
                    200,                 1.4049,                 1.9965,                  1.332,                 1.9782,                0.69613,                0.69388,                0.66149,                 0.3487,                0.65132,                0.65306,                0.61241,                0.34802,                 1.8321,                 2.9233,                  1.748,                 2.4989,             3.4572e-05,             3.4572e-05,             3.4572e-05
                    201,                 1.3894,                 2.1195,                 1.3003,                 1.9442,                0.71183,                0.65539,                 0.6843,                0.37922,                0.76905,                0.61224,                0.65412,                0.39201,                 1.8841,                 2.8244,                 1.7178,                 2.5127,             3.4568e-05,             3.4568e-05,             3.4568e-05
                    202,                 1.3614,                 2.0572,                 1.2834,                 1.9392,                0.75638,                0.63364,                0.67804,                0.38248,                0.75638,                0.63364,                0.65238,                0.38694,                  1.828,                 2.9457,                 1.7247,                 2.4531,             3.4565e-05,             3.4565e-05,             3.4565e-05
                    203,                 1.3448,                 1.9776,                 1.2208,                 1.8967,                0.87237,                0.65306,                0.70766,                 0.4024,                0.84443,                0.63265,                0.66336,                0.39611,                 1.8821,                 2.8782,                 1.8151,                 2.5047,             3.4561e-05,             3.4561e-05,             3.4561e-05
                    204,                  1.378,                 2.0413,                 1.3155,                 1.9575,                0.71974,                0.62899,                0.67113,                0.39264,                 0.8462,                0.53061,                0.65113,                0.36388,                 1.7052,                 2.7646,                 1.7025,                 2.3938,             3.4558e-05,             3.4558e-05,             3.4558e-05
                    205,                 1.3493,                 2.0039,                 1.2605,                  1.929,                0.73143,                0.67347,                0.67518,                0.40009,                 0.7433,                0.57143,                 0.6376,                0.38542,                 1.7534,                 2.8355,                  1.765,                 2.4197,             3.4554e-05,             3.4554e-05,             3.4554e-05
                    206,                 1.3903,                   2.03,                  1.263,                 1.9244,                0.79469,                0.63196,                0.68704,                0.39086,                0.73858,                 0.5767,                0.61847,                0.38074,                 1.8546,                 2.7552,                  1.807,                  2.459,             3.4551e-05,             3.4551e-05,             3.4551e-05
                    207,                 1.3559,                 2.0061,                 1.2748,                 1.9165,                0.84926,                0.59184,                0.67234,                0.40059,                0.76268,                0.57143,                0.62569,                0.37828,                 1.8752,                 2.7613,                 1.8161,                  2.493,             3.4548e-05,             3.4548e-05,             3.4548e-05
                    208,                 1.4097,                 1.9981,                 1.2821,                 1.9451,                0.81586,                0.61224,                0.66575,                0.35991,                0.82777,                0.58858,                0.65965,                0.32897,                 1.8119,                  2.771,                 1.6531,                 2.4527,             3.4544e-05,             3.4544e-05,             3.4544e-05
                    209,                  1.306,                 1.9487,                 1.2395,                 1.8765,                 0.8236,                0.55102,                0.66152,                0.36735,                 0.8236,                0.55102,                0.65706,                0.36567,                 1.8464,                 2.7147,                 1.7533,                 2.4655,             3.4541e-05,             3.4541e-05,             3.4541e-05
                    210,                 1.3614,                 1.9846,                  1.256,                 1.9344,                0.75669,                0.57143,                0.63863,                0.35247,                0.75669,                0.57143,                0.60262,                 0.3434,                 1.8781,                 2.7621,                 1.8399,                 2.5136,             3.4537e-05,             3.4537e-05,             3.4537e-05
                    211,                 1.2835,                 1.9583,                 1.2312,                  1.883,                0.87903,                0.53061,                0.66453,                0.36264,                0.87903,                0.53061,                0.65389,                0.38586,                 1.8486,                 2.8432,                 1.7821,                 2.4732,             3.4534e-05,             3.4534e-05,             3.4534e-05
                    212,                 1.3139,                 1.9832,                 1.2163,                 1.8813,                0.78037,                0.55102,                0.66788,                0.38359,                0.77452,                0.57143,                 0.6317,                0.38042,                  1.825,                 2.8837,                 1.8132,                 2.4311,              3.453e-05,              3.453e-05,              3.453e-05
                    213,                 1.3115,                 1.9511,                 1.1907,                 1.8621,                 0.7807,                0.61224,                0.68693,                0.39655,                0.76743,                0.61224,                0.65145,                 0.3906,                 1.8165,                 2.7957,                 1.7447,                 2.4865,             3.4527e-05,             3.4527e-05,             3.4527e-05
                    214,                 1.3275,                  2.005,                 1.2092,                 1.8801,                0.72797,                0.60088,                0.66063,                0.37175,                0.74726,                0.55102,                0.61591,                0.37868,                 1.7919,                 2.7706,                 1.7816,                 2.4176,             3.4523e-05,             3.4523e-05,             3.4523e-05
                    215,                 1.2824,                 1.9414,                 1.2427,                  1.845,                 0.7859,                0.59942,                  0.685,                0.39756,                 0.7859,                0.59942,                0.67038,                0.38332,                 1.7818,                 2.6747,                 1.7659,                 2.4225,              3.452e-05,              3.452e-05,              3.452e-05
                    216,                 1.3115,                 1.9519,                 1.2273,                 1.8698,                0.77153,                0.65306,                0.69439,                0.38966,                0.71796,                0.61224,                0.67689,                0.41007,                 1.7596,                 2.7522,                 1.5959,                 2.3875,             3.4516e-05,             3.4516e-05,             3.4516e-05
                    217,                 1.3234,                 1.9637,                 1.2287,                 1.8802,                0.90323,                0.59184,                0.71866,                0.40906,                 0.8459,                0.57143,                0.69349,                0.40782,                 1.7367,                 2.8259,                 1.5968,                 2.3698,             3.4513e-05,             3.4513e-05,             3.4513e-05
                    218,                 1.3043,                 1.8887,                 1.1535,                 1.8433,                0.78264,                0.65306,                 0.6968,                0.40252,                0.75543,                 0.6304,                0.67266,                 0.3992,                 1.6978,                 2.9097,                 1.6727,                  2.348,             3.4509e-05,             3.4509e-05,             3.4509e-05
                    219,                  1.302,                 1.9724,                 1.2264,                   1.86,                0.73177,                0.63265,                0.67682,                0.36334,                0.74552,                0.59798,                0.64952,                0.36619,                  1.842,                 2.7111,                 1.7223,                 2.4667,             3.4506e-05,             3.4506e-05,             3.4506e-05
                    220,                 1.2576,                 1.9446,                  1.148,                 1.8207,                0.86549,                0.59184,                0.71013,                0.38962,                0.87647,                0.57935,                0.66818,                0.39105,                 1.7759,                 2.7887,                 1.5727,                 2.4153,             3.4502e-05,             3.4502e-05,             3.4502e-05
                    221,                  1.308,                  1.925,                 1.1562,                 1.8413,                0.79232,                0.63265,                0.70867,                0.42591,                0.83635,                0.59184,                0.67332,                0.40419,                 1.7735,                 2.9255,                 1.6224,                 2.3878,             3.4499e-05,             3.4499e-05,             3.4499e-05
                    222,                 1.2622,                 1.8884,                 1.1601,                 1.8386,                0.76052,                0.71293,                0.74654,                0.42102,                0.70293,                 0.6761,                0.67209,                0.38292,                 1.7628,                 3.0431,                 1.5088,                 2.3862,             3.4495e-05,             3.4495e-05,             3.4495e-05
                    223,                 1.3313,                 1.8914,                 1.1827,                 1.8678,                0.72643,                0.65034,                0.69592,                0.40567,                0.70673,                0.63265,                0.68134,                0.40959,                 1.7788,                 2.9142,                 1.6871,                 2.4148,             3.4492e-05,             3.4492e-05,             3.4492e-05
                    224,                 1.3079,                 1.8821,                 1.1796,                 1.8437,                 0.9181,                0.61224,                0.72405,                0.40672,                0.90198,                0.59184,                0.68979,                0.40039,                 1.7983,                 2.8324,                 1.6996,                 2.4352,             3.4488e-05,             3.4488e-05,             3.4488e-05
                    225,                 1.2559,                 1.9008,                 1.1623,                 1.8309,                0.81677,                0.69388,                0.72386,                 0.3979,                0.80411,                0.67347,                 0.7027,                0.40465,                 1.7695,                 2.8341,                 1.6282,                 2.3968,             3.4485e-05,             3.4485e-05,             3.4485e-05
                    226,                 1.2668,                 1.8405,                 1.1369,                   1.79,                0.82765,                 0.7551,                0.75946,                0.42911,                0.78133,                0.65636,                0.70139,                0.41185,                 1.7728,                 2.8195,                 1.5593,                 2.3721,             3.4481e-05,             3.4481e-05,             3.4481e-05
                    227,                   1.21,                  1.797,                 1.0883,                 1.7621,                0.79437,                0.65306,                0.70618,                0.40955,                0.86825,                0.67347,                0.71128,                 0.4094,                 1.8356,                  2.739,                 1.6925,                 2.3991,             3.4478e-05,             3.4478e-05,             3.4478e-05
                    228,                 1.2353,                  1.844,                 1.0998,                 1.7768,                0.76776,                0.65306,                0.69036,                0.37666,                0.71784,                0.61224,                0.65352,                0.39591,                 1.7923,                 2.7847,                 1.7046,                 2.3916,             3.4474e-05,             3.4474e-05,             3.4474e-05
                    229,                 1.2453,                 1.8556,                 1.1175,                 1.7954,                0.84405,                0.55231,                0.67864,                 0.3918,                0.85875,                0.55102,                0.62544,                0.38079,                 1.7439,                 2.9456,                 1.6486,                 2.3819,             3.4471e-05,             3.4471e-05,             3.4471e-05
                    230,                 1.2778,                 1.8482,                 1.1617,                 1.7969,                0.86478,                0.59184,                0.71785,                 0.3988,                0.92692,                0.59184,                0.67683,                0.39743,                 1.7869,                 3.0014,                 1.7192,                 2.4148,             3.4467e-05,             3.4467e-05,             3.4467e-05
                    231,                 1.2324,                 1.7988,                 1.0868,                 1.7753,                0.74697,                0.67347,                0.69943,                0.39711,                0.75101,                0.67717,                0.68639,                0.39732,                 1.7259,                 2.8949,                 1.6076,                 2.3483,             3.4464e-05,             3.4464e-05,             3.4464e-05
                    232,                 1.2616,                 1.8416,                 1.1105,                 1.8099,                0.77729,                0.56986,                 0.6354,                0.39593,                0.62642,                0.61224,                0.62407,                0.37115,                 1.7524,                 2.9086,                 1.6841,                 2.3643,              3.446e-05,              3.446e-05,              3.446e-05
                    233,                 1.2391,                 1.8313,                 1.0961,                 1.7644,                0.83152,                0.59184,                0.68853,                0.40852,                0.80285,                0.57143,                 0.6745,                0.40279,                 1.7292,                 2.8601,                 1.5865,                 2.3597,             3.4457e-05,             3.4457e-05,             3.4457e-05
                    234,                  1.217,                 1.8146,                 1.0913,                 1.7666,                0.78949,                0.63265,                0.72282,                0.40634,                0.78903,                0.63265,                 0.7121,                0.43447,                  1.843,                 2.7806,                 1.6077,                  2.416,             3.4453e-05,             3.4453e-05,             3.4453e-05
                    235,                  1.247,                 1.8965,                 1.1259,                 1.7945,                0.79689,                0.63265,                0.71745,                0.40984,                0.69537,                0.67347,                 0.7099,                0.42188,                 1.7606,                 2.7937,                 1.6901,                 2.4137,              3.445e-05,              3.445e-05,              3.445e-05
                    236,                 1.1871,                 1.6863,                 1.0674,                 1.7324,                0.87634,                0.61224,                0.69918,                0.39025,                0.87634,                0.61224,                  0.684,                0.40516,                 1.7671,                 2.7025,                 1.5663,                 2.3813,             3.4446e-05,             3.4446e-05,             3.4446e-05
                    237,                 1.1777,                 1.7652,                 1.0806,                 1.7521,                0.76657,                0.63265,                0.69116,                0.36665,                0.83303,                0.61093,                0.68604,                0.38333,                 1.8329,                 2.7507,                  1.722,                 2.4518,             3.4443e-05,             3.4443e-05,             3.4443e-05
                    238,                 1.2059,                 1.7973,                 1.0865,                 1.7551,                0.85048,                0.55102,                0.70013,                0.36229,                0.84814,                 0.4898,                0.63065,                0.38512,                 1.8962,                 2.8379,                 1.6934,                 2.4771,             3.4439e-05,             3.4439e-05,             3.4439e-05
                    239,                 1.2194,                 1.7646,                 1.0914,                 1.7629,                0.90869,                0.55102,                0.68628,                0.37263,                 0.9169,                0.55102,                0.66597,                0.40668,                 1.9224,                 2.7637,                 1.7575,                 2.4485,             3.4436e-05,             3.4436e-05,             3.4436e-05
                    240,                 1.1635,                 1.7374,                 1.0272,                 1.7297,                0.89141,                0.53061,                0.67975,                0.38373,                0.74783,                0.59184,                0.66072,                0.41624,                 1.7686,                 2.7837,                 1.7108,                 2.3552,             3.4432e-05,             3.4432e-05,             3.4432e-05
                    241,                 1.1535,                 1.7678,                  1.076,                 1.7088,                0.78958,                0.59184,                0.71966,                0.41331,                0.80372,                0.59184,                0.69367,                0.43523,                 1.7769,                 2.8695,                 1.6458,                 2.3843,             3.4429e-05,             3.4429e-05,             3.4429e-05
                    242,                  1.158,                 1.8584,                 1.0573,                 1.7176,                 0.9032,                0.53061,                0.68465,                0.41689,                 0.6856,                0.69388,                0.68904,                0.42258,                  1.712,                 2.8064,                 1.6823,                 2.3754,             3.4425e-05,             3.4425e-05,             3.4425e-05
                    243,                 1.1927,                 1.7578,                 1.0554,                 1.7358,                0.87805,                0.61224,                0.71925,                0.43089,                0.88227,                 0.6118,                0.71637,                0.43096,                 1.7505,                 2.7039,                 1.6009,                 2.3835,             3.4422e-05,             3.4422e-05,             3.4422e-05
                    244,                 1.1606,                 1.7623,                 1.0481,                 1.7204,                0.73148,                0.65306,                0.69495,                 0.4161,                0.71812,                0.61224,                0.67666,                0.41715,                 1.7066,                 2.6347,                 1.6848,                 2.3078,             3.4418e-05,             3.4418e-05,             3.4418e-05
                    245,                 1.1692,                 1.7563,                 1.0376,                 1.7335,                 0.7731,                0.59184,                0.69462,                0.40555,                0.83159,                0.61224,                0.68315,                  0.414,                 1.7215,                 2.6732,                 1.6428,                 2.3378,             3.4415e-05,             3.4415e-05,             3.4415e-05
                    246,                 1.1761,                 1.6993,                 1.0299,                 1.7175,                0.89233,                0.50751,                0.66994,                0.39211,                0.89233,                0.50751,                0.64223,                0.40678,                 1.7178,                 2.7405,                 1.7232,                 2.3521,             3.4411e-05,             3.4411e-05,             3.4411e-05
                    247,                 1.1829,                 1.7528,                 1.0577,                 1.7172,                0.95359,                0.53061,                0.70223,                0.42332,                0.95359,                0.53061,                0.68879,                0.41912,                 1.7201,                 2.7035,                 1.6569,                  2.387,             3.4408e-05,             3.4408e-05,             3.4408e-05
                    248,                 1.1551,                 1.7195,                 1.0151,                  1.697,                0.88444,                0.62494,                0.72442,                0.44319,                0.84553,                0.57143,                 0.7148,                0.44597,                 1.7368,                 2.7262,                 1.6633,                 2.3464,             3.4404e-05,             3.4404e-05,             3.4404e-05
                    249,                 1.1428,                 1.7419,                0.98543,                 1.6694,                0.76191,                 0.7551,                0.72355,                0.43134,                0.70252,                0.69388,                0.67541,                0.41667,                 1.7482,                 2.7843,                 1.6543,                 2.3249,             3.4401e-05,             3.4401e-05,             3.4401e-05
                    250,                 1.1833,                 1.7072,                 1.0391,                 1.7192,                0.82621,                0.65306,                0.71204,                0.38717,                    0.8,                0.63265,                0.65972,                0.38201,                 1.8108,                 2.8823,                 1.6609,                 2.3732,             3.4397e-05,             3.4397e-05,             3.4397e-05
                    251,                 1.1186,                 1.7143,                  1.021,                 1.6841,                0.77998,                0.57892,                0.67836,                0.38391,                0.77998,                0.57892,                0.67648,                0.41416,                 1.8138,                 2.8341,                 1.7132,                 2.3466,             3.4394e-05,             3.4394e-05,             3.4394e-05
                    252,                 1.1725,                 1.6957,                 1.0226,                 1.6928,                0.67823,                0.65306,                0.65806,                0.39935,                0.84605,                0.53061,                0.64821,                0.40724,                 1.7746,                 2.8626,                 1.6399,                 2.3504,              3.439e-05,              3.439e-05,              3.439e-05
                    253,                 1.1606,                 1.7096,                 1.0308,                 1.6937,                0.77594,                0.63615,                0.67871,                0.41363,                0.77594,                0.63615,                0.66712,                0.39632,                 1.7737,                 2.8171,                 1.5844,                 2.3228,             3.4387e-05,             3.4387e-05,             3.4387e-05
                    254,                  1.159,                 1.6924,                 1.0472,                 1.6971,                0.73545,                0.59184,                0.68783,                0.41419,                0.73545,                0.59184,                0.65611,                0.40376,                 1.7627,                 2.7747,                 1.6491,                 2.3139,             3.4383e-05,             3.4383e-05,             3.4383e-05
                    255,                  1.101,                  1.664,                0.97382,                 1.6618,                0.78156,                0.65306,                0.71338,                0.42859,                0.76429,                0.59563,                0.68685,                0.42381,                 1.7188,                  2.697,                 1.6591,                 2.2895,              3.438e-05,              3.438e-05,              3.438e-05
                    256,                  1.115,                 1.6004,                0.96022,                 1.6598,                0.75464,                0.63265,                0.67227,                0.40053,                0.76174,                0.61224,                 0.6642,                0.41522,                 1.7886,                 2.7106,                  1.771,                 2.3695,             3.4376e-05,             3.4376e-05,             3.4376e-05
