                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    100,                 2.2217,                 2.9631,                 2.4777,                 2.9459,                0.39016,                0.36562,                0.32956,                0.14865,                0.41813,                0.36735,                0.35063,                0.16165,                  2.265,                  3.298,                 2.5593,                  3.208,              0.0014352,             2.5676e-05,             2.5676e-05
                    101,                 2.1647,                 2.8192,                  2.343,                 2.8176,                0.57287,                0.36735,                0.32856,                0.11752,                 0.5765,                0.36735,                0.34937,                 0.1501,                 2.3709,                 3.3373,                 2.5463,                 3.1952,              0.0014068,              2.593e-05,              2.593e-05
                    102,                 2.1442,                  2.851,                 2.4307,                 2.8978,                0.51229,                0.32653,                0.31931,                0.12279,                0.52831,                0.36735,                 0.3424,                0.15938,                 2.3679,                 3.3057,                 2.5524,                 3.2262,              0.0013783,             2.6185e-05,             2.6185e-05
                    103,                 2.1577,                 2.9006,                 2.3898,                 2.8607,                0.44273,                0.40539,                0.38222,                0.14036,                0.42353,                0.38776,                0.40066,                0.17096,                 2.3568,                 3.4373,                 2.5674,                 3.2291,              0.0013499,             2.6439e-05,             2.6439e-05
                    104,                 2.1657,                 2.8579,                 2.3694,                  2.887,                0.55115,                0.44898,                0.41464,                0.18625,                0.52669,                0.42857,                0.39762,                0.19731,                 2.1612,                 3.5157,                 2.3486,                 3.1301,              0.0013215,             2.6694e-05,             2.6694e-05
                    105,                 2.1639,                 2.7645,                 2.3861,                 2.8643,                0.65087,                0.49471,                0.46444,                0.17091,                 0.6743,                0.46486,                0.48305,                0.21835,                 2.3439,                 3.3843,                 2.5023,                 3.3144,              0.0012931,             2.6948e-05,             2.6948e-05
                    106,                 2.0396,                 2.8959,                  2.351,                 2.8006,                0.71687,                0.41352,                 0.4087,                0.14816,                0.71687,                0.41352,                0.41074,                 0.1826,                 2.4267,                 3.4159,                 2.6463,                 3.2777,              0.0012647,             2.7202e-05,             2.7202e-05
                    107,                  2.065,                 2.8222,                 2.3056,                 2.8487,                0.71151,                0.30612,                0.42575,                0.17376,                0.75894,                0.32653,                0.42801,                0.21017,                 2.2015,                  3.148,                 2.2923,                 3.1787,              0.0012363,             2.7457e-05,             2.7457e-05
                    108,                 2.1012,                  2.844,                 2.2731,                 2.8399,                 0.5252,                0.36735,                 0.3993,                0.14089,                0.52351,                0.38776,                0.43679,                 0.2066,                   2.22,                   3.23,                 2.4058,                 3.1645,              0.0012079,             2.7711e-05,             2.7711e-05
                    109,                 2.1575,                 2.8913,                 2.3405,                 2.8415,                0.63399,                0.40816,                0.42358,                 0.1649,                0.58113,                0.36735,                0.39806,                0.17195,                 2.2701,                 3.2619,                 2.3778,                 3.2166,              0.0011795,             2.7965e-05,             2.7965e-05
                    110,                 2.0759,                 2.7083,                 2.2584,                 2.7875,                0.71614,                0.44898,                0.48385,                0.18604,                0.65943,                0.40816,                0.47085,                0.23151,                 2.2047,                 3.1342,                 2.2424,                 3.1616,               0.001151,             2.8219e-05,             2.8219e-05
                    111,                 2.0575,                  2.798,                 2.3166,                 2.7942,                 0.5753,                 0.4148,                 0.3487,                0.13787,                0.60361,                0.43521,                0.37302,                0.16648,                 2.1996,                 3.1816,                 2.3506,                 3.1164,              0.0011226,             2.8473e-05,             2.8473e-05
                    112,                 1.9458,                 2.7338,                 2.3055,                  2.775,                0.69886,                0.37909,                0.48554,                0.17646,                0.63714,                0.36735,                0.46356,                0.20575,                 2.2136,                 3.2441,                 2.3235,                 3.1726,              0.0010942,             2.8727e-05,             2.8727e-05
                    113,                 2.0945,                 2.8154,                 2.3007,                 2.7527,                0.40252,                0.40816,                0.36198,                0.12136,                 0.4454,                0.44898,                0.42867,                0.18618,                 2.4298,                 3.2278,                 2.3583,                 3.2885,              0.0010658,             2.8981e-05,             2.8981e-05
                    114,                  2.004,                 2.6616,                 2.2241,                 2.7684,                 0.6153,                 0.4898,                0.53221,                0.21677,                0.63095,                0.41885,                0.51148,                0.25234,                 2.2243,                   3.31,                 2.0908,                  3.146,              0.0010374,             2.9235e-05,             2.9235e-05
                    115,                 2.0407,                 2.7917,                 2.2654,                 2.7358,                0.89759,                0.36735,                0.49322,                0.20535,                0.89759,                0.36735,                0.49116,                0.23447,                 2.2263,                 3.2382,                 2.2086,                 3.0783,               0.001009,             2.9489e-05,             2.9489e-05
                    116,                 2.0505,                  2.884,                 2.3705,                 2.7569,                0.68213,                 0.3943,                0.42021,                0.16998,                0.68755,                0.40429,                0.40989,                0.20278,                 2.1523,                 3.1129,                  2.383,                  3.036,             0.00098056,             2.9743e-05,             2.9743e-05
                    117,                 2.0268,                 2.9339,                 2.3117,                 2.7647,                 0.5517,                0.53061,                0.51198,                0.21767,                0.47029,                 0.4898,                 0.4813,                0.24092,                 2.1655,                 3.1917,                 2.2093,                 3.0751,             0.00095214,             2.9997e-05,             2.9997e-05
                    118,                 2.0651,                   2.69,                 2.2615,                 2.7558,                0.54681,                0.36735,                0.44255,                0.20078,                 0.5401,                0.38356,                0.42202,                 0.2256,                 2.0142,                 3.1026,                 2.3859,                 3.0391,             0.00092373,              3.025e-05,              3.025e-05
                    119,                 1.9116,                 2.6457,                 2.1231,                 2.6647,                 0.6262,                0.44898,                0.40207,                0.17578,                  0.595,                0.42857,                0.41353,                0.17214,                 2.1748,                 3.7559,                 2.3761,                 3.1183,             0.00089532,             3.0504e-05,             3.0504e-05
                    120,                  2.012,                 2.8313,                 2.3111,                 2.7208,                0.61157,                0.34694,                0.43325,                0.18395,                0.66188,                0.36735,                0.44287,                0.21635,                 2.1306,                  3.178,                 2.2642,                 3.0517,              0.0008669,             3.0758e-05,             3.0758e-05
                    121,                 1.8305,                 2.6576,                 2.1533,                 2.6326,                0.67249,                0.42857,                0.47383,                0.19709,                0.71081,                0.40146,                0.45442,                0.20904,                  2.194,                 3.3542,                 2.2082,                 3.0553,             0.00083849,             3.1011e-05,             3.1011e-05
                    122,                  1.911,                 2.6037,                 2.0935,                 2.6268,                0.72565,                0.42857,                0.49653,                0.21376,                0.76514,                0.44898,                0.49835,                0.24044,                 2.0843,                 3.4987,                 2.1382,                 3.0216,             0.00081007,             3.1265e-05,             3.1265e-05
                    123,                 2.0324,                 2.7385,                 2.2565,                 2.7263,                0.56541,                 0.4898,                 0.4668,                0.17562,                0.63134,                0.46939,                0.44876,                0.19233,                 2.2639,                 3.6341,                 2.2267,                 3.0981,             0.00078166,             3.1518e-05,             3.1518e-05
                    124,                 2.0303,                 2.7685,                 2.1945,                  2.656,                0.58018,                0.53595,                0.48007,                0.20215,                0.64647,                0.59717,                0.53711,                0.23565,                 2.1532,                 3.0648,                 2.1943,                 3.0453,             0.00075324,             3.1772e-05,             3.1772e-05
                    125,                 1.9823,                 2.6781,                 2.1987,                 2.6949,                0.58127,                0.36735,                 0.3956,                0.15079,                0.62401,                0.33888,                0.41581,                0.20354,                 2.2305,                 3.1423,                 2.3825,                 3.1631,             0.00072483,             3.2025e-05,             3.2025e-05
                    126,                 1.9929,                 2.7125,                 2.2342,                 2.6601,                0.72667,                0.46939,                0.55015,                0.23757,                0.75767,                 0.5102,                 0.5614,                0.27645,                  2.287,                 3.2691,                 2.1082,                 3.1278,             0.00069642,             3.2278e-05,             3.2278e-05
                    127,                 1.9498,                 2.5679,                 2.1573,                 2.6602,                0.65689,                0.46888,                0.54601,                0.24357,                0.51716,                0.55102,                0.55471,                0.27844,                 1.9731,                 2.9964,                 2.0444,                 2.9698,               0.000668,             3.2532e-05,             3.2532e-05
                    128,                 1.9042,                 2.5722,                 2.0933,                 2.5772,                0.86892,                0.40594,                0.52596,                0.20126,                0.83716,                0.42857,                0.54883,                0.26155,                 2.2076,                 3.3092,                 2.3472,                 3.1229,             0.00063959,             3.2785e-05,             3.2785e-05
                    129,                 1.8382,                 2.5826,                 2.0651,                 2.6067,                0.47406,                0.42857,                0.38441,                0.16438,                 0.5051,                0.45834,                 0.4023,                0.18788,                 2.2069,                 3.2413,                 2.4061,                 3.1028,             0.00061117,             3.3038e-05,             3.3038e-05
                    130,                 1.8842,                 2.5993,                 2.0831,                 2.6363,                 0.7077,                 0.5102,                0.53843,                0.20141,                0.72295,                0.53259,                0.57387,                 0.2849,                  2.185,                 3.1436,                 1.9605,                 3.0412,             0.00058276,             3.3291e-05,             3.3291e-05
                    131,                   1.84,                 2.5152,                 2.0336,                 2.5921,                0.70455,                0.36735,                0.47388,                0.21201,                 0.7516,                0.38776,                0.51581,                 0.2745,                 2.1005,                 3.1196,                 2.2387,                 3.0177,             0.00055434,             3.3544e-05,             3.3544e-05
                    132,                 1.9108,                 2.6107,                 2.1501,                 2.6025,                 0.5265,                0.44898,                 0.4763,                0.21929,                0.56616,                0.46939,                0.47936,                0.25952,                 2.1775,                 3.2011,                 2.2105,                 3.0197,             0.00052593,             3.3797e-05,             3.3797e-05
                    133,                 1.8891,                 2.4479,                 2.0026,                 2.6005,                0.64099,                0.34694,                 0.4753,                0.19577,                0.67507,                0.42857,                0.52036,                0.26622,                 2.0692,                 3.1411,                 2.2353,                  2.993,             0.00049751,              3.405e-05,              3.405e-05
                    134,                 1.8744,                 2.6341,                  2.092,                 2.6084,                0.55547,                0.40803,                0.48722,                0.22445,                  0.614,                0.42214,                0.48097,                 0.2497,                 2.0522,                 3.2602,                 2.0932,                 2.9853,              0.0004691,             3.4303e-05,             3.4303e-05
                    135,                 1.9208,                 2.6954,                 2.1442,                 2.6002,                0.47051,                0.44898,                0.42741,                0.19043,                0.60589,                0.34518,                0.43514,                0.22213,                 2.0373,                 3.0609,                 2.2171,                 2.9997,             0.00044068,             3.4556e-05,             3.4556e-05
                    136,                 1.7859,                 2.4606,                 2.0029,                  2.521,                  0.504,                0.44898,                0.45139,                0.18934,                0.58329,                0.46939,                0.55997,                0.24986,                  2.115,                 3.3128,                 2.1156,                 3.0885,             0.00041227,             3.4809e-05,             3.4809e-05
                    137,                 1.8301,                 2.5322,                 1.9829,                 2.5511,                0.46307,                0.53061,                 0.4952,                0.22422,                0.47154,                 0.5646,                0.52287,                0.26817,                 2.1103,                 3.1865,                 2.1119,                 2.9738,             0.00038385,             3.5061e-05,             3.5061e-05
                    138,                 1.8493,                 2.5849,                  1.987,                  2.554,                0.54521,                0.53061,                0.54045,                0.23886,                0.59908,                0.48797,                0.54607,                0.26349,                 2.1203,                 3.1884,                 2.0934,                 2.9403,             0.00035544,             3.5314e-05,             3.5314e-05
                    139,                 1.7704,                 2.4813,                 1.9034,                 2.4853,                0.59584,                 0.4898,                 0.5253,                0.22514,                0.69633,                0.57143,                0.57271,                0.28804,                 2.0923,                 2.9626,                 2.0106,                 2.9476,             0.00032702,             3.5567e-05,             3.5567e-05
                    140,                 1.9044,                   2.57,                 2.0694,                 2.5463,                0.57874,                0.34694,                0.42094,                0.19174,                0.58133,                0.34694,                0.41557,                 0.2354,                 2.0068,                 3.2045,                  2.297,                 2.8744,             0.00029861,             3.5819e-05,             3.5819e-05
                    141,                 1.8049,                 2.4264,                  1.957,                 2.5275,                0.56622,                0.55102,                0.56583,                0.25046,                0.50305,                 0.5102,                0.50264,                0.26003,                 1.8538,                 3.2191,                 1.9412,                 2.8085,             0.00027019,             3.6072e-05,             3.6072e-05
                    142,                 1.7087,                 2.3876,                 1.9108,                 2.4619,                0.57602,                0.53061,                  0.526,                0.23158,                0.52863,                 0.5102,                0.48699,                0.26112,                 2.0733,                 3.0899,                 2.0559,                 2.9183,             0.00024178,             3.6324e-05,             3.6324e-05
                    143,                 1.7885,                 2.4946,                 1.9069,                 2.4772,                0.48374,                0.44898,                0.49281,                0.20435,                0.53212,                0.46939,                0.51629,                0.25972,                  2.108,                 3.0776,                 2.2564,                 3.0024,             0.00021336,             3.6577e-05,             3.6577e-05
                    144,                 1.7476,                 2.3048,                 1.8745,                 2.4915,                0.66441,                0.52536,                0.55169,                0.22483,                0.62971,                 0.5102,                0.54945,                0.29581,                 2.1841,                 2.9805,                 2.0498,                 3.0304,             0.00018495,             3.6829e-05,             3.6829e-05
                    145,                 1.8263,                 2.4263,                 1.9159,                 2.5141,                0.64494,                0.44493,                0.51669,                0.23161,                 0.7337,                0.50615,                0.58442,                0.30454,                 2.1114,                 3.2722,                 2.2475,                  3.062,             0.00015653,             3.7081e-05,             3.7081e-05
                    146,                 1.6229,                 2.2893,                 1.7697,                 2.3932,                0.62922,                0.55102,                0.57581,                0.25826,                0.62335,                0.57143,                 0.5912,                 0.2946,                 1.9739,                 2.8588,                 1.9216,                 2.9112,             0.00012811,             3.7334e-05,             3.7334e-05
                    147,                 1.7066,                 2.3159,                 1.8373,                 2.4897,                0.62318,                0.53061,                 0.5432,                0.29471,                 0.6367,                0.57143,                0.59952,                0.33345,                 1.9377,                 2.7767,                 1.9308,                 2.8427,             9.9699e-05,             3.7586e-05,             3.7586e-05
                    148,                 1.7428,                 2.3174,                 1.8396,                 2.4581,                0.66648,                0.55102,                0.57858,                0.27629,                0.70422,                0.63265,                0.62564,                0.36162,                 1.8618,                 2.9618,                 1.8457,                  2.797,             7.1284e-05,             3.7838e-05,             3.7838e-05
                    149,                 1.7801,                 2.4955,                 1.9394,                 2.4713,                0.55789,                0.55102,                0.50304,                0.23814,                0.55789,                0.55102,                0.50885,                0.29398,                 1.9044,                 2.8484,                 2.0555,                 2.8508,             4.2868e-05,              3.809e-05,              3.809e-05
                    150,                 1.6888,                 2.4356,                  1.909,                 2.4742,                0.55026,                 0.4898,                0.51093,                0.23297,                0.57297,                0.55102,                0.53549,                0.29747,                 1.8996,                 2.7378,                 2.0677,                 2.8624,             3.8129e-05,             3.8129e-05,             3.8129e-05
                    151,                 1.7214,                 2.2427,                 1.7707,                 2.4324,                0.69708,                0.46939,                0.50997,                 0.2484,                0.69708,                0.46939,                0.53316,                0.28207,                 1.9537,                 2.8452,                 2.2228,                 2.8368,             3.8125e-05,             3.8125e-05,             3.8125e-05
                    152,                  1.708,                 2.4442,                 1.8356,                 2.4068,                0.64773,                0.44898,                0.52242,                0.21118,                0.69921,                 0.5102,                0.53536,                0.27838,                 2.1741,                 3.1647,                 2.2283,                 3.0031,             3.8121e-05,             3.8121e-05,             3.8121e-05
                    153,                 1.7457,                 2.4486,                 1.9131,                 2.4636,                0.62625,                0.44898,                 0.5294,                0.27433,                0.68852,                0.40607,                0.52019,                0.29067,                 1.8644,                 2.9625,                 1.9595,                 2.8169,             3.8117e-05,             3.8117e-05,             3.8117e-05
                    154,                 1.6902,                  2.227,                  1.786,                 2.3847,                0.71004,                 0.4498,                0.57366,                0.25125,                0.72413,                0.53061,                0.58857,                0.30014,                 2.0882,                 3.1742,                 1.8821,                 2.8912,             3.8114e-05,             3.8114e-05,             3.8114e-05
                    155,                 1.7644,                 2.4404,                 1.8556,                 2.4426,                0.70649,                 0.5102,                0.56544,                0.25519,                0.75045,                0.55102,                0.59508,                0.31072,                 1.9676,                 3.1895,                 1.7926,                  2.832,              3.811e-05,              3.811e-05,              3.811e-05
                    156,                 1.6717,                 2.3813,                 1.8039,                 2.3886,                 0.7527,                0.43496,                0.56339,                0.29186,                 0.7527,                0.43496,                0.57337,                0.33274,                 2.0389,                 2.8237,                 2.0141,                  2.842,             3.8106e-05,             3.8106e-05,             3.8106e-05
                    157,                 1.7007,                 2.2032,                 1.7665,                 2.3871,                0.59679,                0.53061,                 0.5565,                0.25423,                0.62108,                0.55102,                0.56991,                0.29195,                 1.9214,                 2.7573,                 2.0771,                 2.7919,             3.8102e-05,             3.8102e-05,             3.8102e-05
                    158,                 1.6381,                 2.2646,                 1.8637,                 2.4325,                0.64711,                0.61224,                0.62215,                0.30561,                0.59256,                0.61224,                0.57293,                0.33007,                 1.8207,                  2.966,                 1.7798,                 2.7764,             3.8098e-05,             3.8098e-05,             3.8098e-05
                    159,                 1.7133,                 2.2289,                 1.7636,                 2.3916,                0.82649,                0.48617,                0.63222,                0.29777,                0.82649,                0.48617,                0.60931,                0.32313,                 1.8174,                 3.0958,                 1.8952,                 2.7318,             3.8094e-05,             3.8094e-05,             3.8094e-05
                    160,                 1.6546,                 2.2944,                  1.789,                 2.3851,                  0.779,                 0.5037,                0.58766,                0.25916,                0.82747,                 0.5102,                0.62191,                0.34926,                 2.0839,                 3.0035,                 1.8205,                 2.9435,             3.8091e-05,             3.8091e-05,             3.8091e-05
                    161,                 1.6749,                 2.2233,                 1.7427,                 2.3098,                0.66075,                0.47711,                0.54733,                0.25238,                0.69268,                0.42857,                0.52753,                0.29072,                 1.9006,                 2.8302,                 2.0099,                 2.7515,             3.8087e-05,             3.8087e-05,             3.8087e-05
                    162,                 1.7512,                 2.2517,                 1.7639,                 2.4386,                0.47789,                 0.5102,                0.45913,                0.17532,                0.54905,                0.54672,                0.45511,                0.22306,                 1.9742,                 2.9821,                 2.3164,                 2.8849,             3.8083e-05,             3.8083e-05,             3.8083e-05
                    163,                 1.6139,                 2.1915,                 1.6174,                 2.3123,                0.80053,                0.46939,                0.57947,                 0.2235,                0.73799,                0.42857,                0.54833,                0.26797,                 2.0275,                  2.833,                 2.0912,                 2.9049,             3.8079e-05,             3.8079e-05,             3.8079e-05
                    164,                 1.6529,                 2.1945,                 1.7576,                  2.373,                  0.579,                0.56145,                0.56961,                0.26122,                0.55856,                0.54239,                0.55476,                 0.3047,                 1.9464,                 2.9132,                 1.9975,                 2.7899,             3.8075e-05,             3.8075e-05,             3.8075e-05
                    165,                 1.7008,                 2.2801,                  1.771,                  2.392,                 0.6988,                0.57143,                0.58737,                0.29773,                0.68716,                0.49316,                 0.5624,                0.32887,                 1.9504,                 3.0358,                  2.043,                 2.7616,             3.8071e-05,             3.8071e-05,             3.8071e-05
                    166,                 1.5607,                 2.2245,                  1.638,                 2.2876,                0.78738,                0.46939,                 0.6072,                0.26737,                0.61823,                0.59184,                0.64796,                0.32426,                 2.0419,                 2.8207,                 1.9826,                 2.8833,             3.8068e-05,             3.8068e-05,             3.8068e-05
                    167,                 1.6993,                 2.0923,                 1.6805,                 2.3147,                0.73616,                0.62647,                0.61626,                0.30899,                0.73209,                0.61347,                0.61176,                0.35379,                 2.0711,                 2.8507,                 2.0094,                 2.9086,             3.8064e-05,             3.8064e-05,             3.8064e-05
                    168,                 1.5674,                 2.1071,                 1.6467,                 2.2662,                0.71603,                0.57143,                 0.6354,                0.28246,                 0.7463,                0.59184,                0.65509,                0.35019,                 2.0157,                 2.9883,                 1.7714,                 2.8792,              3.806e-05,              3.806e-05,              3.806e-05
                    169,                 1.5764,                 2.1535,                 1.6487,                  2.271,                0.73814,                0.57143,                 0.6505,                0.28936,                0.81602,                0.54325,                0.66397,                0.35004,                  1.935,                 3.0575,                  1.834,                 2.8341,             3.8056e-05,             3.8056e-05,             3.8056e-05
                    170,                 1.5554,                 2.2462,                 1.6383,                 2.2701,                0.67758,                0.55102,                0.61563,                0.31039,                0.84079,                0.53061,                0.66429,                0.37425,                  1.835,                 2.8235,                 1.8842,                 2.7336,             3.8052e-05,             3.8052e-05,             3.8052e-05
                    171,                 1.4916,                 2.0114,                   1.54,                  2.228,                0.84218,                0.54468,                0.65518,                0.31935,                0.76106,                0.52018,                0.62435,                0.34369,                 1.8374,                 2.9882,                 1.8268,                 2.7337,             3.8048e-05,             3.8048e-05,             3.8048e-05
                    172,                 1.5808,                 2.0223,                 1.5764,                 2.2666,                0.75807,                0.51161,                0.63572,                0.29127,                0.89258,                0.50876,                0.64109,                0.35123,                 1.9894,                 2.9373,                 1.8273,                 2.8553,             3.8045e-05,             3.8045e-05,             3.8045e-05
                    173,                 1.5905,                 2.2869,                 1.6552,                 2.2607,                0.88416,                0.46738,                0.60619,                0.30076,                 0.9227,                0.48729,                0.60395,                0.35261,                 1.9659,                 2.8432,                 1.9363,                 2.8114,             3.8041e-05,             3.8041e-05,             3.8041e-05
                    174,                 1.5388,                 2.0713,                 1.5132,                 2.2137,                0.70899,                0.57143,                0.60387,                0.28652,                0.74272,                0.59184,                0.59705,                0.34117,                 1.9664,                 2.7954,                 1.8595,                 2.8307,             3.8037e-05,             3.8037e-05,             3.8037e-05
                    175,                 1.5753,                 2.0629,                 1.6254,                 2.2461,                0.77277,                0.57143,                0.64652,                0.33515,                0.80544,                0.59142,                0.64476,                0.39362,                 1.9836,                 2.8373,                 1.7492,                 2.7879,             3.8033e-05,             3.8033e-05,             3.8033e-05
                    176,                 1.5522,                  2.093,                 1.5806,                 2.2351,                0.65646,                0.63265,                0.63828,                0.29775,                0.64375,                0.61224,                0.62526,                0.33676,                 2.0442,                 3.0331,                 1.8454,                 2.8765,             3.8029e-05,             3.8029e-05,             3.8029e-05
                    177,                  1.499,                 2.1336,                  1.597,                 2.2013,                0.67733,                0.59184,                0.58121,                0.25423,                0.63062,                0.55102,                0.53408,                0.30852,                 1.9855,                 2.9075,                 2.1912,                 2.8533,             3.8025e-05,             3.8025e-05,             3.8025e-05
                    178,                  1.564,                 2.0987,                 1.5401,                 2.2402,                0.75805,                0.59184,                0.65779,                0.35488,                0.70788,                0.55102,                 0.5943,                0.35216,                 1.8276,                 3.3176,                 1.8036,                 2.6806,             3.8022e-05,             3.8022e-05,             3.8022e-05
                    179,                 1.6289,                 2.0002,                 1.6456,                 2.2593,                 0.8569,                0.61106,                0.69188,                0.31926,                0.88672,                0.59184,                0.66544,                 0.3801,                 1.9665,                 3.0312,                 1.6917,                 2.8026,             3.8018e-05,             3.8018e-05,             3.8018e-05
                    180,                 1.6027,                 2.1176,                 1.6062,                 2.2781,                0.74266,                0.47122,                0.57045,                0.29297,                0.70373,                0.44898,                0.51536,                0.28975,                 2.0705,                 3.5027,                 1.9225,                 2.8837,             3.8014e-05,             3.8014e-05,             3.8014e-05
                    181,                 1.4897,                 2.0494,                   1.59,                 2.1713,                 0.8073,                0.59184,                0.69251,                0.33209,                0.73118,                0.57143,                0.63512,                0.36296,                 1.8275,                 2.8811,                 1.8758,                 2.6911,              3.801e-05,              3.801e-05,              3.801e-05
                    182,                 1.4563,                 1.9792,                 1.4895,                 2.1688,                0.80108,                0.57143,                0.66742,                0.30357,                 0.8186,                0.57143,                0.64905,                0.37093,                 1.9539,                 2.8424,                 1.7662,                 2.8595,             3.8006e-05,             3.8006e-05,             3.8006e-05
                    183,                 1.4772,                 2.0314,                 1.5386,                 2.1621,                0.71032,                 0.6506,                0.66951,                0.37083,                0.71945,                0.57578,                0.58881,                0.37883,                 1.7739,                   2.76,                 1.7734,                 2.6113,             3.8003e-05,             3.8003e-05,             3.8003e-05
                    184,                 1.5519,                 2.0188,                 1.5698,                  2.217,                0.68641,                0.61224,                0.64894,                0.35567,                0.68641,                0.61224,                0.63944,                0.37476,                  1.726,                 2.7664,                 1.8261,                 2.5554,             3.7999e-05,             3.7999e-05,             3.7999e-05
                    185,                 1.5338,                 2.0232,                 1.5158,                  2.255,                0.66347,                0.59184,                 0.6505,                 0.3486,                0.66347,                0.59184,                0.64164,                0.36048,                 1.7162,                  2.715,                 1.7767,                 2.5589,             3.7995e-05,             3.7995e-05,             3.7995e-05
                    186,                  1.561,                 2.0604,                  1.534,                 2.1855,                0.73677,                0.59184,                0.67962,                0.35325,                0.73677,                0.59184,                0.67701,                0.39589,                 1.7782,                 2.8815,                  1.763,                  2.659,             3.7991e-05,             3.7991e-05,             3.7991e-05
                    187,                 1.4144,                 1.9848,                 1.4477,                 2.0806,                 0.7428,                0.58944,                0.64479,                0.34107,                0.68834,                0.53061,                0.57862,                0.37277,                  1.809,                 3.0113,                 1.8602,                 2.6508,             3.7987e-05,             3.7987e-05,             3.7987e-05
                    188,                 1.4014,                 1.8879,                  1.417,                 2.1437,                0.67119,                0.62499,                0.62282,                0.32932,                0.67119,                0.62499,                0.61507,                0.37968,                 1.8665,                 2.7144,                 1.8158,                 2.6836,             3.7983e-05,             3.7983e-05,             3.7983e-05
                    189,                 1.4545,                  1.886,                 1.4583,                 2.0899,                0.70827,                0.46939,                0.50222,                0.25322,                0.54608,                0.55102,                0.48418,                0.27669,                 1.8076,                 2.7804,                 2.0494,                 2.6574,              3.798e-05,              3.798e-05,              3.798e-05
                    190,                 1.4338,                 2.0485,                 1.4341,                 2.1151,                0.83187,                0.38776,                0.54615,                0.28574,                0.83187,                0.38776,                0.54698,                0.30224,                  1.775,                 2.7506,                 2.0619,                 2.6462,             3.7976e-05,             3.7976e-05,             3.7976e-05
                    191,                 1.4675,                 2.0406,                 1.4955,                 2.1306,                 0.7753,                 0.5102,                0.60999,                0.29587,                 0.5815,                0.53061,                0.55988,                0.34279,                 1.9131,                  2.801,                 1.8839,                 2.7147,             3.7972e-05,             3.7972e-05,             3.7972e-05
                    192,                 1.5343,                 2.0147,                 1.5246,                  2.191,                0.81166,                0.61224,                0.67957,                0.33467,                0.82288,                0.56895,                0.64563,                0.39369,                 1.8454,                 2.9476,                 1.7495,                 2.6901,             3.7968e-05,             3.7968e-05,             3.7968e-05
                    193,                   1.44,                 1.9677,                 1.4765,                 2.1131,                0.78001,                0.55102,                0.66008,                0.30114,                0.72604,                0.53061,                0.59635,                0.37304,                 1.8585,                 2.7644,                 1.8126,                 2.6931,             3.7964e-05,             3.7964e-05,             3.7964e-05
